ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000073849	ST6GAL1	-2.29e-01	8.44e-01	protein_coding
ENSG00000007237	GAS7	-6.95e-02	9.77e-01	protein_coding
ENSG00000164506	STXBP5	 1.58e-01	8.99e-01	protein_coding
ENSG00000198853	RUSC2	 1.33e-01	8.74e-01	protein_coding
ENSG00000042753	AP2S1	-4.72e-01	2.89e-01	protein_coding
ENSG00000105677	TMEM147	-4.34e-01	2.99e-01	protein_coding
ENSG00000186615	KTN1-AS1	-4.05e-01	3.27e-01	lncRNA
ENSG00000167114	SLC27A4	 2.08e-01	7.99e-01	protein_coding
ENSG00000137266	SLC22A23	 2.65e-01	3.87e-01	protein_coding
ENSG00000236144	TMEM147-AS1	 7.06e-02	9.62e-01	lncRNA
ENSG00000250722	SELENOP	-1.19e+00	3.17e-07	protein_coding
ENSG00000151366	NDUFC2	-5.95e-01	3.53e-02	protein_coding
ENSG00000188039	NWD1	 2.01e-01	8.67e-01	protein_coding
ENSG00000184831	APOO	-4.29e-01	1.35e-01	protein_coding
ENSG00000197702	PARVA	-6.04e-02	9.65e-01	protein_coding
ENSG00000099994	SUSD2	 6.29e-02	9.78e-01	protein_coding
ENSG00000078687	TNRC6C	 6.56e-01	2.44e-01	protein_coding
ENSG00000243989	ACY1	-1.59e-01	8.43e-01	protein_coding
ENSG00000140548	ZNF710	 4.86e-02	9.69e-01	protein_coding
ENSG00000151364	KCTD14	-1.48e-01	8.85e-01	protein_coding
ENSG00000259291	ZNF710-AS1	-6.29e-02	9.80e-01	lncRNA
ENSG00000164620	RELL2	 2.84e-01	4.13e-01	protein_coding
ENSG00000182185	RAD51B	-2.18e-01	7.32e-01	protein_coding
ENSG00000264230	ANXA8L1	-3.96e-02	9.87e-01	protein_coding
ENSG00000125818	PSMF1	-1.90e-01	7.59e-01	protein_coding
ENSG00000122378	PRXL2A	-3.78e-02	9.77e-01	protein_coding
ENSG00000154328	NEIL2	 3.95e-02	9.83e-01	protein_coding
ENSG00000164023	SGMS2	 4.87e-01	4.43e-01	protein_coding
ENSG00000250786	SNHG18	-4.16e-01	5.08e-01	lncRNA
ENSG00000225921	NOL7	-6.33e-02	9.67e-01	protein_coding
ENSG00000185736	ADARB2	 3.37e-01	2.24e-01	protein_coding
ENSG00000128973	CLN6	 3.27e-02	9.83e-01	protein_coding
ENSG00000260257	AL035071.1	 1.23e-01	9.57e-01	lncRNA
ENSG00000154822	PLCL2	 1.62e-01	9.25e-01	protein_coding
ENSG00000115128	SF3B6	-6.66e-01	6.76e-02	protein_coding
ENSG00000182310	SPACA6	 7.70e-03	9.95e-01	protein_coding
ENSG00000129038	LOXL1	 1.55e-01	8.97e-01	protein_coding
ENSG00000145494	NDUFS6	-3.35e-01	4.43e-01	protein_coding
ENSG00000170348	TMED10	-9.56e-02	8.76e-01	protein_coding
ENSG00000155016	CYP2U1	 1.37e-02	9.93e-01	protein_coding
ENSG00000261801	LOXL1-AS1	-3.11e-01	7.53e-01	lncRNA
ENSG00000138835	RGS3	 2.28e-01	7.49e-01	protein_coding
ENSG00000010017	RANBP9	-2.19e-01	8.44e-01	protein_coding
ENSG00000132383	RPA1	 3.09e-02	9.82e-01	protein_coding
ENSG00000122674	CCZ1	-1.57e-01	7.48e-01	protein_coding
ENSG00000129007	CALML4	 1.47e-01	9.44e-01	protein_coding
ENSG00000253187	HOXA10-AS	 6.44e-02	9.69e-01	lncRNA
ENSG00000136425	CIB2	-2.71e-01	4.92e-01	protein_coding
ENSG00000197948	FCHSD1	 5.12e-01	6.26e-02	protein_coding
ENSG00000253293	HOXA10	-8.08e-02	9.61e-01	protein_coding
ENSG00000119638	NEK9	 7.31e-02	9.65e-01	protein_coding
ENSG00000092201	SUPT16H	 1.57e-01	9.37e-01	protein_coding
ENSG00000116731	PRDM2	 1.94e-02	9.92e-01	protein_coding
ENSG00000119938	PPP1R3C	-9.11e-02	9.47e-01	protein_coding
ENSG00000186532	SMYD4	 4.78e-01	2.89e-02	protein_coding
ENSG00000115504	EHBP1	 1.35e-01	8.66e-01	protein_coding
ENSG00000106009	BRAT1	 1.07e-01	9.53e-01	protein_coding
ENSG00000119640	ACYP1	-5.90e-01	9.59e-02	protein_coding
ENSG00000166479	TMX3	 3.67e-01	6.69e-01	protein_coding
ENSG00000119703	ZC2HC1C	 8.92e-02	9.69e-01	protein_coding
ENSG00000103269	RHBDL1	-1.21e-01	9.41e-01	protein_coding
ENSG00000142632	ARHGEF19	-6.42e-02	9.66e-01	protein_coding
ENSG00000179134	SAMD4B	-1.22e-01	9.12e-01	protein_coding
ENSG00000137094	DNAJB5	-7.75e-02	9.69e-01	protein_coding
ENSG00000245958	AC093752.1	-1.40e-01	9.11e-01	transcribed_unprocessed_pseudogene
ENSG00000129562	DAD1	-5.97e-01	7.76e-02	protein_coding
ENSG00000011376	LARS2	 2.18e-01	6.43e-01	protein_coding
ENSG00000172890	NADSYN1	 5.83e-01	1.95e-02	protein_coding
ENSG00000227354	RBM26-AS1	 4.26e-01	4.85e-01	lncRNA
ENSG00000234769	WASH4P	 2.65e-01	7.96e-01	unprocessed_pseudogene
ENSG00000033800	PIAS1	 3.02e-01	7.16e-01	protein_coding
ENSG00000184441	AP001062.1	 1.83e-01	9.00e-01	lncRNA
ENSG00000148175	STOM	-3.03e-02	9.88e-01	protein_coding
ENSG00000137656	BUD13	 5.52e-02	9.69e-01	protein_coding
ENSG00000160007	ARHGAP35	 1.94e-01	8.99e-01	protein_coding
ENSG00000105088	OLFM2	-3.07e-01	5.54e-01	protein_coding
ENSG00000139746	RBM26	 4.37e-01	4.13e-01	protein_coding
ENSG00000099622	CIRBP	-1.30e-01	6.40e-01	protein_coding
ENSG00000168917	SLC35G2	 4.38e-02	9.88e-01	protein_coding
ENSG00000136143	SUCLA2	 4.84e-01	3.51e-01	protein_coding
ENSG00000105877	DNAH11	 2.41e-01	8.69e-01	protein_coding
ENSG00000140526	ABHD2	-7.68e-02	9.51e-01	protein_coding
ENSG00000239213	NCK1-DT	-1.42e-01	9.22e-01	lncRNA
ENSG00000160226	CFAP410	-4.31e-02	9.83e-01	protein_coding
ENSG00000110696	C11orf58	 6.61e-02	9.74e-01	protein_coding
ENSG00000145555	MYO10	 2.71e-01	7.87e-01	protein_coding
ENSG00000039123	MTREX	 3.81e-02	9.88e-01	protein_coding
ENSG00000141655	TNFRSF11A	 5.37e-02	9.79e-01	protein_coding
ENSG00000147601	TERF1	 6.51e-02	9.73e-01	protein_coding
ENSG00000072062	PRKACA	-6.10e-02	9.46e-01	protein_coding
ENSG00000204176	SYT15	 1.63e-01	9.34e-01	protein_coding
ENSG00000166002	SMCO4	-3.93e-01	4.17e-01	protein_coding
ENSG00000169738	DCXR	-3.42e-01	5.36e-01	protein_coding
ENSG00000136159	NUDT15	-1.97e-01	7.96e-01	protein_coding
ENSG00000164764	SBSPON	 1.97e-03	9.99e-01	protein_coding
ENSG00000067113	PLPP1	-2.30e-01	7.05e-01	protein_coding
ENSG00000229212	AC044860.1	 8.43e-01	3.27e-02	transcribed_unprocessed_pseudogene
ENSG00000078747	ITCH	 6.60e-02	9.69e-01	protein_coding
ENSG00000231187	AL356056.2	 1.77e-01	9.24e-01	lncRNA
ENSG00000006712	PAF1	 1.59e-01	7.25e-01	protein_coding
ENSG00000198924	DCLRE1A	 1.62e-01	9.35e-01	protein_coding
ENSG00000161980	POLR3K	-4.92e-01	1.89e-01	protein_coding
ENSG00000137770	CTDSPL2	 6.32e-01	6.33e-02	protein_coding
ENSG00000133789	SWAP70	 2.60e-01	8.44e-01	protein_coding
ENSG00000006007	GDE1	-1.57e-01	7.53e-01	protein_coding
ENSG00000172037	LAMB2	 7.88e-02	9.69e-01	protein_coding
ENSG00000124299	PEPD	-1.98e-02	9.92e-01	protein_coding
ENSG00000181031	RPH3AL	 2.31e-01	7.88e-01	protein_coding
ENSG00000179523	EIF3J-DT	 9.54e-02	9.67e-01	lncRNA
ENSG00000100316	RPL3	-2.87e-01	1.63e-01	protein_coding
ENSG00000161981	SNRNP25	-4.60e-01	3.12e-01	protein_coding
ENSG00000175110	MRPS22	-9.76e-02	9.45e-01	protein_coding
ENSG00000114491	UMPS	-2.85e-01	7.87e-01	protein_coding
ENSG00000182575	NXPH3	 1.49e-01	9.35e-01	protein_coding
ENSG00000164649	CDCA7L	 6.46e-02	9.66e-01	protein_coding
ENSG00000093009	CDC45	 4.20e-02	9.82e-01	protein_coding
ENSG00000138735	PDE5A	 2.18e-01	8.87e-01	protein_coding
ENSG00000074964	ARHGEF10L	 2.07e-01	7.53e-01	protein_coding
ENSG00000182087	TMEM259	 3.12e-01	2.97e-01	protein_coding
ENSG00000184432	COPB2	 3.22e-02	9.90e-01	protein_coding
ENSG00000278311	GGNBP2	 7.83e-01	9.57e-02	protein_coding
ENSG00000146872	TLK2	 2.27e-01	8.33e-01	protein_coding
ENSG00000283633	AP000547.3	-5.76e-02	9.79e-01	lncRNA
ENSG00000100439	ABHD4	-5.00e-02	9.66e-01	protein_coding
ENSG00000267493	CIRBP-AS1	-1.30e-01	9.48e-01	lncRNA
ENSG00000175147	TMEM51-AS1	 2.02e-01	8.99e-01	lncRNA
ENSG00000254681	PKD1P5	 1.34e+00	2.11e-05	transcribed_unprocessed_pseudogene
ENSG00000118363	SPCS2	-1.72e-01	7.60e-01	protein_coding
ENSG00000189337	KAZN	-3.27e-01	7.07e-01	protein_coding
ENSG00000164073	MFSD8	 4.26e-01	5.97e-01	protein_coding
ENSG00000151332	MBIP	-5.00e-02	9.82e-01	protein_coding
ENSG00000165914	TTC7B	 2.21e-01	6.81e-01	protein_coding
ENSG00000260394	Z92544.1	-2.28e-01	8.77e-01	lncRNA
ENSG00000157538	VPS26C	-1.47e-02	9.92e-01	protein_coding
ENSG00000164061	BSN	 2.19e-01	8.87e-01	protein_coding
ENSG00000233024	NPIPA9	 2.61e-01	8.42e-01	protein_coding
ENSG00000163629	PTPN13	 5.31e-01	2.52e-01	protein_coding
ENSG00000204315	FKBPL	-2.84e-01	5.87e-01	protein_coding
ENSG00000171316	CHD7	-1.15e-01	8.07e-01	protein_coding
ENSG00000149150	SLC43A1	 3.26e-01	2.43e-01	protein_coding
ENSG00000115129	TP53I3	-2.04e-01	8.75e-01	protein_coding
ENSG00000196312	MFSD14C	 6.48e-01	6.53e-02	transcribed_unprocessed_pseudogene
ENSG00000120697	ALG5	 5.27e-02	9.71e-01	protein_coding
ENSG00000117984	CTSD	-6.76e-02	9.22e-01	protein_coding
ENSG00000244731	C4A	-2.28e-01	8.67e-01	protein_coding
ENSG00000165475	CRYL1	-1.69e-01	7.63e-01	protein_coding
ENSG00000102710	SUPT20H	 6.12e-02	9.74e-01	protein_coding
ENSG00000263327	TAPT1-AS1	 2.90e-01	7.75e-01	lncRNA
ENSG00000038532	CLEC16A	-9.13e-02	9.24e-01	protein_coding
ENSG00000219626	FAM228B	 4.45e-03	9.97e-01	protein_coding
ENSG00000114200	BCHE	-1.53e-01	9.17e-01	protein_coding
ENSG00000171729	TMEM51	-1.32e-02	9.92e-01	protein_coding
ENSG00000181481	RNF135	-3.25e-02	9.86e-01	protein_coding
ENSG00000101911	PRPS2	-1.15e-01	8.90e-01	protein_coding
ENSG00000169762	TAPT1	 2.87e-01	6.90e-01	protein_coding
ENSG00000141664	ZCCHC2	 1.56e-01	9.17e-01	protein_coding
ENSG00000204348	DXO	 1.25e-01	8.94e-01	protein_coding
ENSG00000196182	STK40	 1.17e-01	9.37e-01	protein_coding
ENSG00000258388	PPT2-EGFL8	 1.11e-01	9.63e-01	protein_coding
ENSG00000108523	RNF167	-1.84e-01	5.37e-01	protein_coding
ENSG00000182093	WRB	-1.40e-01	9.22e-01	protein_coding
ENSG00000285085	AL662884.4	 1.18e-01	9.59e-01	protein_coding
ENSG00000101849	TBL1X	 1.58e-01	8.58e-01	protein_coding
ENSG00000266340	AC138207.7	 8.80e-02	9.71e-01	lncRNA
ENSG00000204177	BMS1P1	 1.01e+00	1.88e-03	transcribed_unprocessed_pseudogene
ENSG00000267809	NDUFV2P1	-2.73e-01	7.13e-01	processed_pseudogene
ENSG00000086712	TXLNG	 7.54e-02	9.77e-01	protein_coding
ENSG00000217128	FNIP1	 7.51e-01	3.06e-02	protein_coding
ENSG00000103227	LMF1	 8.63e-03	9.94e-01	protein_coding
ENSG00000125753	VASP	 6.02e-02	9.75e-01	protein_coding
ENSG00000270177	AC104109.2	 1.66e-01	9.18e-01	lncRNA
ENSG00000115204	MPV17	-3.09e-01	7.24e-02	protein_coding
ENSG00000105011	ASF1B	-2.50e-01	6.06e-01	protein_coding
ENSG00000102054	RBBP7	-6.34e-02	9.54e-01	protein_coding
ENSG00000106853	PTGR1	-2.13e-01	6.20e-01	protein_coding
ENSG00000124440	HIF3A	-1.17e-01	9.63e-01	protein_coding
ENSG00000064932	SBNO2	 1.80e-01	6.32e-01	protein_coding
ENSG00000111880	RNGTT	-1.47e-01	9.04e-01	protein_coding
ENSG00000108528	SLC25A11	-2.23e-01	8.07e-01	protein_coding
ENSG00000083223	TUT7	 7.83e-01	9.67e-02	protein_coding
ENSG00000110195	FOLR1	-2.18e-01	3.47e-01	protein_coding
ENSG00000109917	ZPR1	 1.02e-01	9.53e-01	protein_coding
ENSG00000070061	ELP1	 1.49e-02	9.93e-01	protein_coding
ENSG00000221988	PPT2	-1.53e-01	8.10e-01	protein_coding
ENSG00000223802	CERS1	 2.19e-01	7.99e-01	protein_coding
ENSG00000119383	PTPA	-5.67e-02	9.76e-01	protein_coding
ENSG00000133884	DPF2	-1.23e-02	9.91e-01	protein_coding
ENSG00000174384	PMS2P6	-4.31e-01	3.91e-01	unprocessed_pseudogene
ENSG00000187098	MITF	-4.57e-02	9.85e-01	protein_coding
ENSG00000167118	URM1	-2.06e-01	8.73e-01	protein_coding
ENSG00000168061	SAC3D1	 6.78e-02	9.52e-01	protein_coding
ENSG00000130283	GDF1	 1.29e-01	9.31e-01	protein_coding
ENSG00000087586	AURKA	-6.48e-02	9.43e-01	protein_coding
ENSG00000141905	NFIC	 3.66e-02	9.85e-01	protein_coding
ENSG00000124116	WFDC3	-1.14e+00	2.61e-04	protein_coding
ENSG00000233369	GTF2IP4	 1.23e-01	9.54e-01	transcribed_processed_pseudogene
ENSG00000204536	CCHCR1	 3.04e-01	3.88e-01	protein_coding
ENSG00000080189	SLC35C2	 1.14e-01	9.22e-01	protein_coding
ENSG00000135521	LTV1	 8.66e-02	9.71e-01	protein_coding
ENSG00000204344	STK19	-2.60e-01	5.61e-01	protein_coding
ENSG00000103932	RPAP1	 1.07e-01	8.66e-01	protein_coding
ENSG00000196865	NHLRC2	 4.32e-01	1.89e-01	protein_coding
ENSG00000121897	LIAS	-4.39e-01	3.43e-01	protein_coding
ENSG00000177352	CCDC71	-1.82e-01	8.01e-01	protein_coding
ENSG00000228705	LINC00659	-2.49e-01	8.38e-01	lncRNA
ENSG00000284954	AL662884.3	-4.20e-01	3.80e-01	lncRNA
ENSG00000083454	P2RX5	-3.83e-02	9.69e-01	protein_coding
ENSG00000196562	SULF2	 2.69e-01	7.90e-01	protein_coding
ENSG00000108344	PSMD3	-5.97e-02	9.77e-01	protein_coding
ENSG00000025800	KPNA6	 4.09e-02	9.65e-01	protein_coding
ENSG00000081059	TCF7	 1.13e-01	9.54e-01	protein_coding
ENSG00000081913	PHLPP1	 1.45e-01	9.17e-01	protein_coding
ENSG00000179455	MKRN3	 2.07e-02	9.90e-01	protein_coding
ENSG00000186765	FSCN2	 2.78e-01	7.41e-01	protein_coding
ENSG00000095321	CRAT	-1.11e-01	8.57e-01	protein_coding
ENSG00000088812	ATRN	 7.30e-03	9.96e-01	protein_coding
ENSG00000241404	EGFL8	 1.24e-01	9.56e-01	protein_coding
ENSG00000261423	TMEM202-AS1	 7.39e-01	6.18e-02	lncRNA
ENSG00000074410	CA12	-2.12e-02	9.92e-01	protein_coding
ENSG00000089351	GRAMD1A	 6.56e-02	9.59e-01	protein_coding
ENSG00000106991	ENG	 1.81e-02	9.90e-01	protein_coding
ENSG00000101365	IDH3B	-1.24e-01	9.39e-01	protein_coding
ENSG00000060491	OGFR	 2.00e-01	7.49e-01	protein_coding
ENSG00000231312	MAP4K3-DT	-2.89e-01	7.52e-01	lncRNA
ENSG00000274602	PI4KAP1	 5.38e-01	2.15e-01	transcribed_unprocessed_pseudogene
ENSG00000106571	GLI3	 6.51e-02	9.78e-01	protein_coding
ENSG00000169021	UQCRFS1	-3.19e-01	4.45e-01	protein_coding
ENSG00000112079	STK38	 1.36e-01	9.24e-01	protein_coding
ENSG00000107854	TNKS2	 3.13e-01	6.41e-01	protein_coding
ENSG00000101189	MRGBP	-7.71e-02	9.69e-01	protein_coding
ENSG00000113658	SMAD5	-7.46e-03	9.94e-01	protein_coding
ENSG00000040531	CTNS	 6.68e-02	9.57e-01	protein_coding
ENSG00000237864	LINC00322	 2.91e-01	7.59e-01	lncRNA
ENSG00000240990	HOXA11-AS	-2.21e-01	7.03e-01	lncRNA
ENSG00000166233	ARIH1	-1.20e-02	9.94e-01	protein_coding
ENSG00000008952	SEC62	-1.47e-01	9.38e-01	protein_coding
ENSG00000127774	EMC6	-5.15e-01	2.05e-01	protein_coding
ENSG00000163682	RPL9	-1.06e+00	5.68e-05	protein_coding
ENSG00000005073	HOXA11	-7.61e-02	9.37e-01	protein_coding
ENSG00000257950	P2RX5-TAX1BP3	-4.43e-01	5.43e-01	protein_coding
ENSG00000112419	PHACTR2	 2.24e-01	8.07e-01	protein_coding
ENSG00000213977	TAX1BP3	-1.58e-01	9.01e-01	protein_coding
ENSG00000081014	AP4E1	-2.46e-02	9.91e-01	protein_coding
ENSG00000171497	PPID	 1.16e-01	9.41e-01	protein_coding
ENSG00000188603	CLN3	-6.25e-02	9.54e-01	protein_coding
ENSG00000205208	C4orf46	-2.57e-01	7.01e-01	protein_coding
ENSG00000083844	ZNF264	 2.35e-01	7.56e-01	protein_coding
ENSG00000196826	AC008758.1	 3.20e-01	7.49e-01	protein_coding
ENSG00000171503	ETFDH	 1.19e-01	9.54e-01	protein_coding
ENSG00000253729	PRKDC	 6.10e-02	9.80e-01	protein_coding
ENSG00000153006	SREK1IP1	 1.71e-01	9.28e-01	protein_coding
ENSG00000134644	PUM1	 6.76e-02	9.53e-01	protein_coding
ENSG00000067221	STOML1	 4.91e-02	9.82e-01	protein_coding
ENSG00000128266	GNAZ	 1.82e-01	7.61e-01	protein_coding
ENSG00000142178	SIK1	 1.69e-01	6.20e-01	protein_coding
ENSG00000269693	AC010422.6	-3.98e-01	5.07e-01	protein_coding
ENSG00000116990	MYCL	 4.32e-02	9.82e-01	protein_coding
ENSG00000104497	SNX16	 3.39e-01	7.12e-01	protein_coding
ENSG00000070756	PABPC1	 1.15e-01	9.59e-01	protein_coding
ENSG00000196476	C20orf96	 4.47e-02	9.82e-01	protein_coding
ENSG00000113558	SKP1	-4.49e-01	7.80e-02	protein_coding
ENSG00000165671	NSD1	 2.34e-01	8.57e-01	protein_coding
ENSG00000167333	TRIM68	 1.66e-01	6.95e-01	protein_coding
ENSG00000133997	MED6	 2.56e-02	9.84e-01	protein_coding
ENSG00000188033	ZNF490	 4.18e-01	6.19e-01	protein_coding
ENSG00000108219	TSPAN14	-6.48e-02	9.66e-01	protein_coding
ENSG00000155096	AZIN1	-4.67e-02	9.71e-01	protein_coding
ENSG00000131374	TBC1D5	-1.45e-01	9.24e-01	protein_coding
ENSG00000105171	POP4	-2.22e-01	7.97e-01	protein_coding
ENSG00000173875	ZNF791	-5.77e-01	3.34e-01	protein_coding
ENSG00000184117	NIPSNAP1	-1.87e-01	8.49e-01	protein_coding
ENSG00000125971	DYNLRB1	-4.87e-01	1.34e-02	protein_coding
ENSG00000158092	NCK1	 2.20e-01	8.85e-01	protein_coding
ENSG00000101298	SNPH	 1.22e-01	9.50e-01	protein_coding
ENSG00000253320	AZIN1-AS1	-1.84e-01	8.74e-01	lncRNA
ENSG00000174010	KLHL15	 1.99e-01	7.62e-01	protein_coding
ENSG00000162139	NEU3	 1.74e-01	7.79e-01	protein_coding
ENSG00000158987	RAPGEF6	 3.64e-01	5.08e-01	protein_coding
ENSG00000105486	LIG1	 2.02e-01	6.97e-01	protein_coding
ENSG00000174564	IL20RB	 1.81e-01	9.12e-01	protein_coding
ENSG00000150756	ATPSCKMT	-4.96e-02	9.67e-01	protein_coding
ENSG00000112081	SRSF3	 4.25e-02	9.79e-01	protein_coding
ENSG00000204310	AGPAT1	-1.44e-01	6.06e-01	protein_coding
ENSG00000275740	AC091959.3	 4.64e-01	4.28e-01	protein_coding
ENSG00000214544	GTF2IRD2P1	 1.35e-01	9.47e-01	transcribed_unprocessed_pseudogene
ENSG00000204314	PRRT1	-1.82e-01	8.98e-01	protein_coding
ENSG00000248968	AC012640.1	-3.02e-01	7.89e-01	lncRNA
ENSG00000101680	LAMA1	 8.31e-01	7.17e-03	protein_coding
ENSG00000011566	MAP4K3	 5.52e-01	2.78e-01	protein_coding
ENSG00000072071	ADGRL1	 5.26e-02	9.74e-01	protein_coding
ENSG00000106031	HOXA13	-2.18e-01	8.82e-01	protein_coding
ENSG00000185246	PRPF39	 7.35e-01	1.40e-01	protein_coding
ENSG00000091009	RBM27	 2.95e-02	9.91e-01	protein_coding
ENSG00000120699	EXOSC8	-4.00e-02	9.83e-01	protein_coding
ENSG00000124762	CDKN1A	-1.86e-01	3.99e-01	protein_coding
ENSG00000176953	NFATC2IP	 2.59e-01	3.42e-01	protein_coding
ENSG00000072310	SREBF1	 1.68e-01	8.22e-01	protein_coding
ENSG00000113575	PPP2CA	 3.50e-01	4.16e-01	protein_coding
ENSG00000267169	AC022098.1	 7.43e-02	9.76e-01	lncRNA
ENSG00000171206	TRIM8	 1.29e-01	8.26e-01	protein_coding
ENSG00000104756	KCTD9	-3.04e-01	7.57e-01	protein_coding
ENSG00000185909	KLHDC8B	-1.41e-03	9.99e-01	protein_coding
ENSG00000068097	HEATR6	-1.57e-01	8.91e-01	protein_coding
ENSG00000130751	NPAS1	-7.04e-02	9.61e-01	protein_coding
ENSG00000272933	AL391121.1	 2.40e-01	8.69e-01	lncRNA
ENSG00000140465	CYP1A1	-1.78e-01	9.18e-01	protein_coding
ENSG00000275793	RIMBP3	 3.13e-01	6.70e-01	protein_coding
ENSG00000172939	OXSR1	 2.55e-01	7.69e-01	protein_coding
ENSG00000129158	SERGEF	-5.19e-01	6.26e-02	protein_coding
ENSG00000180447	GAS1	 3.19e-02	9.79e-01	protein_coding
ENSG00000146278	PNRC1	-1.34e-01	8.40e-01	protein_coding
ENSG00000147852	VLDLR	 7.91e-02	9.67e-01	protein_coding
ENSG00000100281	HMGXB4	 1.67e-01	9.09e-01	protein_coding
ENSG00000163923	RPL39L	-7.52e-01	4.36e-02	protein_coding
ENSG00000084093	REST	 3.44e-01	6.82e-01	protein_coding
ENSG00000100442	FKBP3	-1.26e-01	9.47e-01	protein_coding
ENSG00000188660	LINC00319	-4.73e-02	9.82e-01	lncRNA
ENSG00000110660	SLC35F2	-4.54e-02	9.71e-01	protein_coding
ENSG00000182054	IDH2	-1.43e-01	7.43e-01	protein_coding
ENSG00000248333	CDK11B	 2.18e-01	6.27e-01	protein_coding
ENSG00000007384	RHBDF1	-1.99e-01	8.50e-01	protein_coding
ENSG00000117148	ACTL8	 1.17e-02	9.94e-01	protein_coding
ENSG00000141933	TPGS1	-2.43e-01	8.25e-01	protein_coding
ENSG00000166289	PLEKHF1	-6.99e-02	9.49e-01	protein_coding
ENSG00000084092	NOA1	 8.02e-02	9.50e-01	protein_coding
ENSG00000138796	HADH	-3.72e-01	9.13e-02	protein_coding
ENSG00000067596	DHX8	 5.59e-02	9.71e-01	protein_coding
ENSG00000042429	MED17	 3.47e-01	3.79e-01	protein_coding
ENSG00000247315	ZCCHC3	-5.86e-02	9.65e-01	protein_coding
ENSG00000130741	EIF2S3	-1.84e-02	9.93e-01	protein_coding
ENSG00000070495	JMJD6	 2.06e-02	9.91e-01	protein_coding
ENSG00000133812	SBF2	 3.18e-01	5.81e-01	protein_coding
ENSG00000124151	NCOA3	 1.00e-01	9.67e-01	protein_coding
ENSG00000100296	THOC5	 7.29e-03	9.93e-01	protein_coding
ENSG00000211456	SACM1L	 3.40e-01	5.36e-01	protein_coding
ENSG00000225830	ERCC6	 6.00e-04	9.99e-01	protein_coding
ENSG00000065559	MAP2K4	-9.21e-01	1.22e-02	protein_coding
ENSG00000165879	FRAT1	-2.45e-02	9.89e-01	protein_coding
ENSG00000266933	AC005775.1	-1.64e-01	9.29e-01	lncRNA
ENSG00000125686	MED1	 1.65e-01	9.24e-01	protein_coding
ENSG00000108557	RAI1	 2.74e-01	6.04e-01	protein_coding
ENSG00000245522	AC026250.1	-2.77e-02	9.90e-01	lncRNA
ENSG00000155463	OXA1L	 7.06e-01	1.12e-02	protein_coding
ENSG00000005889	ZFX	-1.79e-01	8.40e-01	protein_coding
ENSG00000246273	SBF2-AS1	-3.69e-01	5.79e-01	lncRNA
ENSG00000266469	AC005288.1	-2.00e-01	8.99e-01	lncRNA
ENSG00000184203	PPP1R2	 3.30e-01	6.30e-01	protein_coding
ENSG00000125841	NRSN2	 6.33e-02	9.63e-01	protein_coding
ENSG00000163605	PPP4R2	 7.31e-01	1.78e-01	protein_coding
ENSG00000173825	TIGD3	-2.98e-02	9.88e-01	protein_coding
ENSG00000101079	NDRG3	-1.66e-01	7.75e-01	protein_coding
ENSG00000125657	TNFSF9	-1.38e-01	8.64e-01	protein_coding
ENSG00000177732	SOX12	-1.02e-02	9.91e-01	protein_coding
ENSG00000102805	CLN5	-3.85e-01	5.39e-01	protein_coding
ENSG00000225377	NRSN2-AS1	-1.23e-01	9.39e-01	lncRNA
ENSG00000172986	GXYLT2	 6.99e-02	9.67e-01	protein_coding
ENSG00000155876	RRAGA	-2.71e-01	6.52e-01	protein_coding
ENSG00000162241	SLC25A45	 1.51e-01	8.72e-01	protein_coding
ENSG00000188897	AC099489.1	 9.56e-01	8.06e-08	protein_coding
ENSG00000125741	OPA3	 2.18e-01	7.49e-01	protein_coding
ENSG00000198807	PAX9	 1.79e-01	8.48e-01	protein_coding
ENSG00000181817	LSM10	-4.63e-01	2.67e-01	protein_coding
ENSG00000142303	ADAMTS10	 8.53e-01	5.74e-02	protein_coding
ENSG00000134265	NAPG	 1.93e-01	7.17e-01	protein_coding
ENSG00000163785	RYK	-3.93e-01	2.16e-01	protein_coding
ENSG00000100784	RPS6KA5	-2.73e-02	9.90e-01	protein_coding
ENSG00000120211	INSL4	-6.79e-01	3.03e-02	protein_coding
ENSG00000185504	FAAP100	 3.66e-01	4.11e-01	protein_coding
ENSG00000175643	RMI2	-2.07e-01	5.69e-01	protein_coding
ENSG00000008382	MPND	 2.48e-02	9.90e-01	protein_coding
ENSG00000261040	WFDC21P	-1.21e+00	7.44e-05	transcribed_unitary_pseudogene
ENSG00000115255	REEP6	-8.42e-02	9.09e-01	protein_coding
ENSG00000144791	LIMD1	-7.21e-02	9.67e-01	protein_coding
ENSG00000132881	CPLANE2	 3.37e-01	6.04e-01	protein_coding
ENSG00000183032	SLC25A21	-9.41e-02	9.69e-01	protein_coding
ENSG00000226237	GAS1RR	-1.56e-01	9.06e-01	lncRNA
ENSG00000231007	CDC20P1	 5.95e-02	9.79e-01	processed_pseudogene
ENSG00000173511	VEGFB	-4.19e-01	1.05e-01	protein_coding
ENSG00000037637	FBXO42	-1.13e-01	9.11e-01	protein_coding
ENSG00000050393	MCUR1	-1.99e-01	8.60e-01	protein_coding
ENSG00000136861	CDK5RAP2	 2.35e-01	8.43e-01	protein_coding
ENSG00000145934	TENM2	 6.01e-02	9.74e-01	protein_coding
